vote_id,congress,chamber,rollnumber,rollcall_date,bill_number,bill_id,bill_match_status,member_vote_rows,evidence_layers,missing_links,vote_result,vote_question,vote_desc,source_url,claim_boundary
118-Senate-5,118,Senate,5,2023-02-02,PN61,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Joseph Lee Falk, of Florida, to be a Member of the Board of Directors of the United States Institute of Peace for a term of four years",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-6,118,Senate,6,2023-02-07,PN88,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"DeAndrea Gist Benjamin, of South Carolina, to be United States Circuit Judge for the Fourth Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-7,118,Senate,7,2023-02-09,PN88,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"DeAndrea Gist Benjamin, of South Carolina, to be United States Circuit Judge for the Fourth Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-8,118,Senate,8,2023-02-09,PN92,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Cindy K. Chung, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-9,118,Senate,9,2023-02-13,PN92,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Cindy K. Chung, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-10,118,Senate,10,2023-02-13,PN79,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Gina R. Mendez-Miro, of Puerto Rico, to be United States District Judge for the District of Puerto Rico",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-11,118,Senate,11,2023-02-14,PN79,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Gina R. Mendez-Miro, of Puerto Rico, to be United States District Judge for the District of Puerto Rico",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-12,118,Senate,12,2023-02-14,PN74,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Lindsay C. Jenkins, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-13,118,Senate,13,2023-02-14,PN74,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Lindsay C. Jenkins, of Illinois, to be United States District Judge for the Northern District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-14,118,Senate,14,2023-02-14,PN72,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Matthew L. Garcia, of New Mexico, to be United States District Judge for the District of New Mexico",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-15,118,Senate,15,2023-02-14,PN72,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Matthew L. Garcia, of New Mexico, to be United States District Judge for the District of New Mexico",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-16,118,Senate,16,2023-02-14,PN71,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Adrienne C. Nelson, of Oregon, to be United States District Judge for the District of Oregon",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-17,118,Senate,17,2023-02-15,PN71,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Adrienne C. Nelson, of Oregon, to be United States District Judge for the District of Oregon",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-18,118,Senate,18,2023-02-15,PN80,,nomination_or_nonbill_vote,101,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Ana C. Reyes, of the District of Columbia, to be United States District Judge for the District of Columbia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-19,118,Senate,19,2023-02-15,PN73,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Daniel J. Calabretta, of California, to be United States District Judge for the Eastern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-20,118,Senate,20,2023-02-15,PN80,,nomination_or_nonbill_vote,100,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Ana C. Reyes, of the District of Columbia, to be United States District Judge for the District of Columbia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-21,118,Senate,21,2023-02-15,PN3,,nomination_or_nonbill_vote,99,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Lester Martinez-Lopez, of Florida, to be an Assistant Secretary of Defense",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-22,118,Senate,22,2023-02-16,PN73,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Daniel J. Calabretta, of California, to be United States District Judge for the Eastern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-23,118,Senate,23,2023-02-16,PN3,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Lester Martinez-Lopez, of Florida, to be an Assistant Secretary of Defense",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-24,118,Senate,24,2023-02-16,PN91,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Maria Araujo Kahn, of Connecticut, to be United States Circuit Judge for the Second Circuit",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-25,118,Senate,25,2023-02-27,PN78,,nomination_or_nonbill_vote,93,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Jamar K. Walker, of Virginia, to be United States District Judge for the Eastern District of Virginia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-26,118,Senate,26,2023-02-28,PN78,,nomination_or_nonbill_vote,95,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Jamar K. Walker, of Virginia, to be United States District Judge for the Eastern District of Virginia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-27,118,Senate,27,2023-02-28,PN75,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Jamal N. Whitehead, of Washington, to be United States District Judge for the Western District of Washington",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-28,118,Senate,28,2023-02-28,PN75,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Jamal N. Whitehead, of Washington, to be United States District Judge for the Western District of Washington",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-29,118,Senate,29,2023-02-28,PN76,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Araceli Martinez-Olguin, of California, to be United States District Judge for the Northern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-30,118,Senate,30,2023-02-28,PN76,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Araceli Martinez-Olguin, of California, to be United States District Judge for the Northern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-31,118,Senate,31,2023-02-28,PN77,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Margaret R. Guzman, of Massachusetts, to be United States District Judge for the District of Massachusetts",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-32,118,Senate,32,2023-03-01,PN77,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Margaret R. Guzman, of Massachusetts, to be United States District Judge for the District of Massachusetts",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-33,118,Senate,33,2023-03-01,PN170,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Colleen R. Lawless, of Illinois, to be United States District Judge for the Central District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-34,118,Senate,34,2023-03-01,PN171,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Jonathan James Canada Grey, of Michigan, to be United States District Judge for the Eastern District of Michigan",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-35,118,Senate,35,2023-03-01,HJRES30,118-hjres-30,voteview_bill_number_only,98,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights"".",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-36,118,Senate,36,2023-03-01,PN175,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"James Edward Simmons, Jr., of California, to be United States District Judge for the Southern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-37,118,Senate,37,2023-03-02,PN170,,nomination_or_nonbill_vote,94,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Colleen R. Lawless, of Illinois, to be United States District Judge for the Central District of Illinois",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-38,118,Senate,38,2023-03-02,PN176,,nomination_or_nonbill_vote,93,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Gordon P. Gallagher, of Colorado, to be United States District Judge for the District of Colorado",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-39,118,Senate,39,2023-03-02,PN171,,nomination_or_nonbill_vote,93,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Jonathan James Canada Grey, of Michigan, to be United States District Judge for the Eastern District of Michigan",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-40,118,Senate,40,2023-03-06,PN166,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Robert Stewart Ballou, of Virginia, to be United States District Judge for the Western District of Virginia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-41,118,Senate,41,2023-03-07,PN166,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Robert Stewart Ballou, of Virginia, to be United States District Judge for the Western District of Virginia",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-42,118,Senate,42,2023-03-07,PN178,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Andrew G. Schopler, of California, to be United States District Judge for the Southern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-43,118,Senate,43,2023-03-07,PN178,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Andrew G. Schopler, of California, to be United States District Judge for the Southern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-44,118,Senate,44,2023-03-07,PN179,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Arun Subramanian, of New York, to be United States District Judge for the Southern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-45,118,Senate,45,2023-03-07,PN179,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Arun Subramanian, of New York, to be United States District Judge for the Southern District of New York",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-46,118,Senate,46,2023-03-07,PN162,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Patrice H. Kunesh, of Minnesota, to be Commissioner of the Administration for Native Americans, Department of Health and Human Services",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-47,118,Senate,47,2023-03-08,PN162,,nomination_or_nonbill_vote,94,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Patrice H. Kunesh, of Minnesota, to be Commissioner of the Administration for Native Americans, Department of Health and Human Services",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-48,118,Senate,48,2023-03-08,PN27,,nomination_or_nonbill_vote,97,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Cloture Motion Agreed to,On the Cloture Motion,"Daniel I. Werfel, of the District of Columbia, to be Commissioner of Internal Revenue for the term expiring November 12, 2027",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-49,118,Senate,49,2023-03-08,HJRES26,118-hjres-26,voteview_bill_number_only,97,voteview_rollcall_metadata; voteview_bill_number,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Joint Resolution Passed,On the Joint Resolution,A joint resolution disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-50,118,Senate,50,2023-03-09,PN27,,nomination_or_nonbill_vote,98,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"Daniel I. Werfel, of the District of Columbia, to be Commissioner of Internal Revenue for the term expiring November 12, 2027",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
118-Senate-51,118,Senate,51,2023-03-09,PN175,,nomination_or_nonbill_vote,96,voteview_rollcall_metadata,cached_bill_progression_overlap; district_public_opinion_issue; sponsor_success_or_member_effectiveness; public_law_or_statute_for_most_rows; implementation_or_court_outcome; model_validation,Nomination Confirmed,On the Nomination,"James Edward Simmons, Jr., of California, to be United States District Judge for the Southern District of California",https://voteview.com/static/data/out/rollcalls/HS118_rollcalls.csv,"Voteview bill-linkage context only; not full roll-call-to-bill coverage, public-opinion representation, sponsor effectiveness, public benefit, welfare, causal influence, or model validation."
